id,region,datecollected,youth,youngadult,middleaged,senior,incomeLevel
554884,Kitchener,2020-09-11,0.02,0.13,0.27,0.58,118660
675099,Waterloo,2020-08-11,0.12,0.22,0.59,0.07,52614
359321,Toronto,2021-02-14,0.03,0,0.19,0.78,41402
236828,Brampton,2021-07-06,0.17,0.09,0.15,0.59,58438
448013,Hamilton,2021-04-16,0.14,0.25,0.21,0.4,108956
66828,Toronto,2022-06-14,0.11,0.34,0.3,0.25,113189
443811,Brampton,2021-08-01,0.32,0.12,0.04,0.52,46919
148313,Hamilton,2022-03-22,0.23,0.19,0.22,0.36,83560
410235,Brampton,2022-02-02,0.19,0.18,0.3,0.33,35365
849692,Toronto,2020-02-02,0.03,0.28,0.32,0.37,40964
249616,Guelph,2020-11-18,0.15,0.37,0.19,0.29,113639
483140,Oakville,2020-04-26,0.1,0.07,0.34,0.49,95477
507285,Oakville,2022-09-04,0.34,0.37,0.04,0.25,53385
282798,Toronto,2020-01-29,0.05,0.34,0.5,0.11,85375
709420,Guelph,2021-05-03,0.31,0.28,0.21,0.2,103668
680657,London,2020-08-29,0.04,0.39,0.12,0.45,84834
859687,Oakville,2020-05-09,0.21,0.29,0.42,0.08,104776
352680,Oakville,2022-04-24,0.04,0.13,0.04,0.79,66037
70433,Guelph,2021-11-16,0.04,0.01,0.05,0.9,119753
760272,Waterloo,2021-12-17,0.11,0.19,0.14,0.56,110052
37758,Mississauga,2022-04-16,0.08,0.04,0.03,0.85,104806
541224,Kitchener,2021-10-30,0.25,0.24,0.36,0.15,61875
83036,London,2021-07-01,0.29,0.08,0.56,0.07,68886
125352,Kitchener,2021-04-15,0.26,0.05,0.57,0.12,89847
606800,Stratford,2022-06-10,0.32,0.04,0.06,0.58,113014
551620,Toronto,2021-08-02,0.07,0.05,0.13,0.75,85251
241628,Brampton,2020-02-14,0.1,0.02,0.58,0.3,71870
967356,Brampton,2022-08-06,0.19,0.11,0.1,0.6,84958
486228,Hamilton,2020-11-29,0.32,0.1,0.42,0.16,82299
277424,Guelph,2022-03-18,0.4,0.07,0.18,0.35,54472
271175,Brampton,2020-03-30,0.38,0.25,0.24,0.13,77431
159884,Brampton,2022-01-29,0.31,0.31,0.19,0.19,106429
494846,Mississauga,2022-06-03,0.06,0.28,0.29,0.37,36546
456893,Waterloo,2022-03-05,0.08,0,0.08,0.84,83714
543894,Kitchener,2020-03-16,0.35,0.06,0.25,0.34,58487
438326,Waterloo,2020-04-01,0.38,0.38,0.22,0.02,55068
388273,Toronto,2021-03-24,0.35,0.13,0.17,0.35,114805
711605,Brampton,2020-07-03,0.04,0.39,0.5,0.07,33095
515822,Oakville,2021-02-28,0.21,0.32,0.33,0.14,113070
275940,London,2022-08-05,0.37,0.25,0.32,0.06,48571
4896,Oakville,2022-02-27,0.36,0.25,0.39,0,96334
304421,Hamilton,2020-01-05,0.03,0.26,0.54,0.17,51298
634333,Stratford,2020-04-07,0.21,0.18,0.38,0.23,101721
195844,London,2022-06-08,0.06,0.11,0.3,0.53,70826
711258,Waterloo,2020-12-04,0.11,0.25,0.53,0.11,109668
784284,Brampton,2022-05-08,0.35,0.24,0.33,0.08,68182
208782,Hamilton,2021-06-11,0.11,0.37,0.32,0.2,42117
554553,Guelph,2021-12-07,0.21,0.04,0,0.75,105414
746618,Oakville,2020-07-02,0.31,0.24,0.22,0.23,59967
13639,Stratford,2022-09-22,0.25,0.12,0.46,0.17,47554
202604,Waterloo,2020-12-01,0.15,0.25,0.4,0.2,87753
282391,Brampton,2022-06-15,0.13,0.2,0.4,0.27,84782
100534,Oakville,2020-05-20,0.03,0.17,0.59,0.21,49712
820958,Mississauga,2021-01-24,0.19,0,0.06,0.75,54117
900326,Waterloo,2022-08-13,0.02,0.27,0.32,0.39,93752
634232,Mississauga,2020-09-22,0.22,0.4,0.21,0.17,109334
771377,Mississauga,2021-02-28,0.2,0.31,0.25,0.24,62591
798560,Brampton,2021-06-08,0.04,0.09,0.19,0.68,43570
104846,Hamilton,2022-03-03,0.27,0.06,0.47,0.2,60565
624619,Stratford,2021-12-11,0.07,0.11,0.1,0.72,43971
623225,Oakville,2020-12-17,0.06,0.01,0.37,0.56,117847
561051,Mississauga,2021-03-29,0.37,0.11,0.52,0,39758
782049,Waterloo,2020-02-13,0.2,0.17,0.6,0.03,95628
151579,London,2020-04-08,0.39,0.39,0.18,0.04,48715
892121,London,2020-02-28,0.16,0.18,0.05,0.61,61531
551887,Stratford,2021-05-19,0.06,0.36,0.33,0.25,35680
47752,Guelph,2022-08-13,0.33,0.3,0.1,0.27,47990
91372,Guelph,2022-05-07,0.22,0.04,0.32,0.42,82436
645795,Mississauga,2021-02-19,0.13,0.02,0.24,0.61,39567
248282,Oakville,2020-08-30,0.18,0.31,0.24,0.27,44336
374992,Guelph,2022-06-30,0.19,0.21,0.09,0.51,90703
871902,Oakville,2022-05-21,0.04,0.2,0.01,0.75,86676
837704,London,2022-02-08,0.39,0.03,0.4,0.18,41508
663366,Kitchener,2020-04-09,0.13,0.05,0.39,0.43,76499
420513,Stratford,2020-04-25,0.23,0.11,0.1,0.56,33134
278863,London,2021-07-11,0.34,0.05,0.15,0.46,83236
614082,Kitchener,2021-08-20,0.31,0.35,0.05,0.29,45635
748029,Hamilton,2020-06-05,0.29,0.21,0.39,0.11,86401
447097,Oakville,2022-06-18,0.35,0.27,0.19,0.19,50992
73784,Stratford,2022-04-01,0.32,0.31,0.27,0.1,46320
806067,Kitchener,2021-07-26,0.04,0.34,0.39,0.23,97118
330134,Oakville,2022-08-05,0.16,0.28,0.03,0.53,77997
554799,Toronto,2021-09-12,0.08,0.34,0.54,0.04,72625
251392,London,2021-03-05,0.01,0.21,0.1,0.68,46008
40668,Brampton,2020-03-06,0.16,0.22,0.13,0.49,97914
188861,Waterloo,2020-08-10,0.31,0.25,0.3,0.14,87512
44187,Hamilton,2020-11-26,0.25,0.31,0.21,0.23,86023
428433,Brampton,2020-12-03,0.26,0.09,0.42,0.23,33132
739596,Kitchener,2022-05-12,0.05,0.21,0.49,0.25,49173
168092,London,2021-09-06,0.01,0.09,0.03,0.87,41022
213311,London,2021-03-06,0.23,0.06,0.49,0.22,95511
808419,Stratford,2022-06-05,0.02,0.37,0.36,0.25,33946
439290,Waterloo,2022-02-10,0.11,0.17,0.57,0.15,86688
659393,Toronto,2020-08-18,0.06,0.16,0,0.78,112493
301830,Toronto,2020-05-22,0.33,0.19,0.08,0.4,71905
758441,Mississauga,2020-04-04,0.28,0.32,0.13,0.27,38885
451238,London,2021-09-15,0.11,0.32,0.1,0.47,88347
13080,London,2020-11-29,0.37,0.31,0.11,0.21,85640
551716,Mississauga,2021-11-13,0.34,0.32,0.17,0.17,110367
830045,Brampton,2022-06-02,0.37,0.24,0.17,0.22,35810
794836,Stratford,2021-01-08,0.25,0.38,0.37,0,73771
442190,Toronto,2021-02-01,0.32,0.37,0.31,0,106409
865012,Guelph,2020-11-08,0.13,0,0.58,0.29,78915
44291,Waterloo,2021-04-23,0.2,0.06,0.56,0.18,115450
239185,Mississauga,2021-01-09,0.26,0,0.24,0.5,42524
37693,Waterloo,2021-10-23,0.2,0.34,0.32,0.14,89321
848976,Hamilton,2021-06-16,0.1,0.01,0.2,0.69,85246
492995,Oakville,2021-11-26,0.13,0.12,0.35,0.4,65630
445652,Hamilton,2020-05-24,0.27,0.21,0.1,0.42,40168
869597,London,2021-03-26,0.05,0.31,0.2,0.44,48653
657765,London,2021-06-13,0.23,0.09,0.11,0.57,46295
260944,Brampton,2022-09-13,0.01,0.32,0.23,0.44,64330
494335,Waterloo,2020-04-03,0.19,0.21,0.36,0.24,70903
266932,Toronto,2021-07-09,0.4,0.33,0.04,0.23,115156
515276,Stratford,2021-03-07,0.39,0.3,0.19,0.12,55704
684056,Waterloo,2020-04-18,0.16,0.25,0.38,0.21,67484
378058,Toronto,2022-03-02,0.09,0.09,0.25,0.57,82832
750382,Kitchener,2021-12-07,0.25,0.34,0.01,0.4,107828
581282,Oakville,2020-09-08,0.27,0.24,0.14,0.35,68626
494542,Stratford,2022-08-25,0.06,0.17,0.54,0.23,34557
429267,Kitchener,2020-02-12,0.39,0.23,0.07,0.31,88950
878836,Guelph,2021-08-28,0.23,0.13,0.49,0.15,109503
901515,London,2022-08-07,0.01,0.29,0.15,0.55,37362
972645,Oakville,2020-10-22,0.07,0.18,0.49,0.26,89194
585290,Brampton,2020-05-16,0.33,0.34,0.12,0.21,118316
555475,Mississauga,2021-02-25,0.08,0.27,0.04,0.61,99372
131348,Guelph,2022-08-19,0.31,0.17,0.32,0.2,113249
947408,Kitchener,2021-12-01,0.24,0.39,0.02,0.35,112534
593174,Stratford,2020-10-12,0.06,0.19,0.24,0.51,37744
111983,Mississauga,2022-07-15,0.02,0.08,0.43,0.47,62518
847124,Hamilton,2021-07-23,0.22,0.39,0.08,0.31,75665
354577,Mississauga,2022-07-19,0.03,0.14,0.14,0.69,45183
55528,Stratford,2022-01-29,0.37,0.03,0.08,0.52,119198
337961,Brampton,2021-02-17,0.04,0.37,0.49,0.1,63589
100219,Stratford,2021-02-15,0.34,0.39,0.23,0.04,83429
115219,Guelph,2022-01-06,0.05,0.29,0.24,0.42,102690
251298,London,2021-10-23,0.34,0.14,0.2,0.32,79348
304002,Waterloo,2021-04-17,0.08,0.18,0.29,0.45,110264
632130,Brampton,2021-07-09,0.15,0.12,0.17,0.56,44538
939660,Oakville,2022-01-26,0.06,0.25,0.52,0.17,70407
790588,Stratford,2021-09-09,0.17,0.19,0.36,0.28,111266
304448,Toronto,2022-06-06,0.06,0.18,0.41,0.35,106684
983114,Hamilton,2021-06-07,0.09,0.22,0.41,0.28,76359
147792,Guelph,2022-07-22,0.34,0.23,0.37,0.06,72487
420749,Waterloo,2020-08-20,0.2,0.3,0.16,0.34,45171
820576,Waterloo,2020-01-01,0.02,0.14,0.11,0.73,109558
792567,Mississauga,2022-03-17,0.19,0.21,0.59,0.01,81276
466564,Waterloo,2021-10-07,0.18,0.38,0.3,0.14,56437
65624,Stratford,2021-07-04,0.2,0.16,0.53,0.11,111912
169475,Oakville,2022-08-19,0.25,0.19,0.19,0.37,74790
194126,Toronto,2022-02-26,0.35,0.16,0.05,0.44,113147
34021,Kitchener,2020-07-06,0.33,0.12,0.26,0.29,117067
848701,Oakville,2022-05-13,0.02,0.34,0.01,0.63,49905
401862,London,2021-09-01,0.39,0,0.52,0.09,63635
815776,Hamilton,2020-08-28,0.35,0.21,0.09,0.35,101896
14078,Stratford,2021-10-04,0.19,0.02,0.23,0.56,105973
794185,Toronto,2020-12-08,0.32,0.09,0.48,0.11,105615
709976,Stratford,2020-04-15,0.28,0.09,0.26,0.37,50594
858964,Oakville,2022-09-07,0.16,0.13,0.4,0.31,50851
465473,Stratford,2021-05-13,0.06,0.14,0.16,0.64,72752
778125,Brampton,2020-02-15,0.11,0.02,0.26,0.61,92200
353946,London,2021-12-05,0.08,0.28,0.13,0.51,56272
453678,Hamilton,2022-06-27,0.04,0.11,0.07,0.78,60453
534177,Toronto,2020-02-26,0.24,0.39,0.25,0.12,32123
918711,Guelph,2021-01-11,0.34,0.39,0.16,0.11,113485
798795,Guelph,2021-03-27,0.27,0.09,0.26,0.38,87812
374562,Toronto,2021-09-14,0.37,0.15,0.46,0.02,95016
70544,Kitchener,2021-10-08,0.05,0.23,0.41,0.31,59889
586411,Guelph,2020-08-04,0.29,0.32,0.15,0.24,100459
217567,Hamilton,2020-05-08,0.37,0.1,0.2,0.33,53265
277570,Oakville,2022-02-23,0.3,0.37,0.12,0.21,52477
51544,Brampton,2020-06-04,0.3,0.27,0.39,0.04,111697
609752,Brampton,2020-03-22,0.13,0.09,0.17,0.61,118213
728140,Mississauga,2022-09-01,0.21,0.31,0.2,0.28,113333
99919,Guelph,2020-06-06,0.27,0.06,0.38,0.29,76277
609650,London,2021-04-09,0.24,0.35,0.16,0.25,118926
476098,Hamilton,2020-07-25,0.39,0.06,0.3,0.25,58970
178305,Toronto,2021-08-13,0.14,0.29,0.48,0.09,87043
299432,London,2020-07-15,0.21,0.15,0.37,0.27,81637
375652,Stratford,2021-08-18,0.08,0.35,0.13,0.44,60550
140206,Kitchener,2022-07-03,0.09,0.34,0.12,0.45,74187
484588,Guelph,2020-07-04,0.15,0.32,0.16,0.37,56415
338831,Oakville,2022-08-01,0.04,0.34,0.33,0.29,54644
170240,Waterloo,2021-03-25,0.23,0.27,0.31,0.19,102184
422440,Hamilton,2022-02-06,0.29,0.24,0.11,0.36,44104
478746,Mississauga,2021-01-20,0.02,0.25,0.59,0.14,36871
324345,Stratford,2021-04-04,0.09,0.26,0.14,0.51,42174
170141,Waterloo,2022-08-07,0.29,0.25,0.44,0.02,77607
787800,Toronto,2021-07-21,0.33,0.32,0.19,0.16,64826
251700,Guelph,2021-02-27,0.29,0,0.58,0.13,52757
17406,Toronto,2020-06-07,0.05,0.09,0.57,0.29,104708
209487,London,2020-06-08,0.3,0.21,0.22,0.27,39205
286918,Kitchener,2021-07-28,0.15,0.02,0.54,0.29,41913
387083,Hamilton,2020-05-28,0.14,0.29,0.04,0.53,74500
578131,Guelph,2021-02-07,0.16,0.31,0.08,0.45,46881
306342,Waterloo,2021-02-08,0.12,0.06,0.3,0.52,110620
784908,Toronto,2021-06-18,0.29,0.33,0.21,0.17,74067
154744,Brampton,2020-04-10,0.29,0.11,0.52,0.08,36085
892025,Toronto,2021-03-17,0.2,0.37,0.3,0.13,68294
450851,Kitchener,2021-09-21,0.03,0.04,0.58,0.35,104220
509193,Stratford,2020-12-09,0.32,0.11,0.06,0.51,100818
898687,Waterloo,2020-07-27,0.17,0.34,0.36,0.13,90985
315145,London,2021-04-23,0.3,0.21,0.19,0.3,73754
396780,Hamilton,2021-11-06,0.18,0.27,0.07,0.48,103037
927858,Guelph,2020-12-26,0.22,0.23,0.17,0.38,91334
364920,Kitchener,2020-05-15,0.11,0.28,0.28,0.33,78192
582065,Guelph,2021-07-22,0.3,0.02,0.3,0.38,83118
692213,London,2020-11-22,0.31,0.35,0.06,0.28,52012
778580,Mississauga,2021-03-24,0.27,0.29,0.19,0.25,68438
16019,Guelph,2022-08-27,0.19,0.06,0.46,0.29,106399
356113,Mississauga,2022-01-05,0.18,0.19,0.51,0.12,53725
932727,Waterloo,2020-03-12,0.25,0.31,0.15,0.29,31678
326046,Stratford,2020-11-15,0.24,0.39,0.22,0.15,33361
949690,Hamilton,2020-06-10,0.29,0.03,0.12,0.56,99535
103903,Stratford,2020-11-25,0.36,0.33,0.13,0.18,58521
419660,Kitchener,2020-09-25,0.37,0.25,0.36,0.02,60750
291856,Mississauga,2020-01-04,0.24,0.14,0.53,0.09,40714
871030,Toronto,2020-06-18,0.17,0.04,0.46,0.33,69715
98578,Brampton,2021-08-02,0.24,0.05,0.35,0.36,101192
493375,Guelph,2022-08-24,0.35,0.34,0.08,0.23,114605
803965,Kitchener,2021-04-16,0.01,0.09,0.18,0.72,104494
59850,Brampton,2022-07-05,0.28,0.29,0.14,0.29,109238
506892,Kitchener,2020-10-07,0.22,0.03,0.23,0.52,69582
507520,Oakville,2020-11-23,0.09,0.07,0.19,0.65,88582
121055,Guelph,2021-10-30,0.06,0.16,0.2,0.58,97742
622838,London,2022-04-27,0.19,0.06,0.38,0.37,102990
998644,Toronto,2022-07-18,0.33,0,0.04,0.63,59537
488794,Brampton,2021-08-28,0.35,0.2,0.41,0.04,102270
864088,Brampton,2021-01-11,0.2,0.36,0.32,0.12,58349
647926,Hamilton,2021-06-02,0.21,0.36,0.16,0.27,103546
772208,Toronto,2021-02-02,0.05,0.27,0.43,0.25,118458
427109,Mississauga,2021-09-02,0.12,0.07,0.06,0.75,92436
913468,Mississauga,2022-05-17,0.1,0.27,0.03,0.6,65468
281658,Guelph,2020-07-23,0.33,0.38,0.27,0.02,45916
470359,Kitchener,2020-05-14,0.26,0.15,0.26,0.33,59996
129219,Stratford,2020-07-26,0.32,0.13,0.08,0.47,110703
123859,Toronto,2020-01-04,0.31,0.19,0.4,0.1,89372
576743,Hamilton,2020-12-12,0.17,0.27,0.43,0.13,103668
621200,Waterloo,2022-01-31,0.24,0.04,0.16,0.56,93993
61870,Waterloo,2022-09-20,0.22,0.11,0.55,0.12,111856
178744,Mississauga,2022-05-24,0.14,0.39,0.38,0.09,43832
777238,London,2021-11-07,0.37,0.29,0.02,0.32,36652
756786,Stratford,2021-03-26,0.3,0.1,0.01,0.59,71316
57146,Kitchener,2022-08-22,0.1,0.32,0.17,0.41,102914
239751,Guelph,2021-01-25,0.06,0.09,0.26,0.59,101202
679359,Toronto,2020-01-18,0.26,0.17,0.1,0.47,68818
291621,Waterloo,2021-02-12,0.28,0.25,0.46,0.01,51092
608518,Waterloo,2022-07-03,0.27,0.37,0.12,0.24,93564
658154,Toronto,2022-09-14,0.11,0.06,0.36,0.47,33550
323690,Mississauga,2021-10-19,0.19,0.23,0.02,0.56,115370
377862,Oakville,2020-06-12,0.39,0.28,0.03,0.3,58156
176969,Brampton,2022-09-15,0.13,0.35,0.49,0.03,100707
567860,Mississauga,2022-06-24,0.05,0.25,0.34,0.36,81286
886424,Kitchener,2022-08-16,0.02,0.07,0.59,0.32,80708
531592,Hamilton,2022-04-15,0,0.36,0.19,0.45,117683
367919,Waterloo,2020-06-05,0.3,0.36,0.17,0.17,110557
449182,Hamilton,2021-10-14,0.07,0.26,0.5,0.17,79976
159032,Waterloo,2021-07-12,0.19,0.05,0.14,0.62,70128
739043,Brampton,2020-12-20,0.25,0.15,0.09,0.51,119238
411295,Stratford,2022-03-28,0.12,0.11,0.14,0.63,72918
552316,Waterloo,2022-09-09,0.08,0.07,0.23,0.62,101171
778265,Oakville,2021-07-23,0.07,0.33,0.44,0.16,67121
454722,Guelph,2020-05-30,0.14,0.03,0.18,0.65,104116
805396,Stratford,2020-04-05,0.28,0.11,0.14,0.47,104907
975018,London,2020-01-27,0.38,0.18,0.16,0.28,105643
519656,Brampton,2021-09-03,0.39,0.34,0.15,0.12,59178
793398,Guelph,2020-08-27,0.22,0.15,0.36,0.27,56402
682396,Oakville,2022-07-11,0.37,0.04,0.3,0.29,116400
589355,Guelph,2020-01-22,0.15,0.12,0.15,0.58,52197
901233,Waterloo,2020-11-28,0.26,0.18,0.24,0.32,36194
660462,Brampton,2021-02-25,0.2,0.02,0.15,0.63,99829
392336,Waterloo,2021-12-10,0.16,0.11,0.35,0.38,54739
3417,Hamilton,2021-09-22,0.39,0.03,0.35,0.23,41390
58533,Oakville,2020-04-29,0.28,0.17,0.1,0.45,51843
785025,Brampton,2020-08-04,0.37,0.34,0.02,0.27,76334
668781,Guelph,2021-01-16,0.2,0.17,0.12,0.51,75077
102512,Hamilton,2020-02-08,0.01,0.08,0.5,0.41,40934
753067,Mississauga,2022-06-02,0.37,0.04,0.52,0.07,86493
897745,Kitchener,2021-02-07,0.12,0.11,0.14,0.63,93780
256985,Kitchener,2020-01-24,0.16,0.27,0.1,0.47,103999
926813,Oakville,2022-04-02,0.03,0.05,0.53,0.39,93160
767600,Kitchener,2020-01-04,0.06,0.28,0.47,0.19,46271
543537,Hamilton,2021-05-29,0.15,0.36,0.18,0.31,45783
315075,Mississauga,2022-01-27,0.06,0.1,0.57,0.27,119367
191351,Waterloo,2022-04-28,0,0.21,0.17,0.62,59535
757224,Waterloo,2020-08-16,0.19,0.38,0.09,0.34,112272
354522,Oakville,2021-02-26,0.04,0.15,0.13,0.68,52196
68108,Toronto,2021-11-21,0.05,0.28,0.37,0.3,116883
906286,Waterloo,2022-08-25,0.22,0.35,0.04,0.39,96589
247329,Hamilton,2020-06-09,0.3,0.32,0.09,0.29,53352
432053,Toronto,2021-01-24,0.34,0.37,0.17,0.12,41376
371505,Toronto,2022-09-17,0.08,0.09,0.26,0.57,85804
584129,Toronto,2022-05-08,0.09,0.2,0.54,0.17,70588
895436,Toronto,2021-09-07,0.05,0.24,0.05,0.66,82863
283753,Brampton,2020-03-14,0.2,0.37,0.1,0.33,91008
7427,Kitchener,2022-04-11,0.22,0.39,0.37,0.02,37594
897099,Waterloo,2022-04-05,0.4,0.1,0.23,0.27,80349
401157,Waterloo,2021-03-09,0,0.2,0.14,0.66,117732
488113,Brampton,2022-02-21,0.35,0.13,0.12,0.4,41079
233089,London,2020-09-12,0.37,0.39,0.15,0.09,107618
639371,Waterloo,2021-08-02,0.2,0.29,0.08,0.43,44082
361845,Kitchener,2020-10-05,0.2,0.32,0.14,0.34,109361
316849,Toronto,2020-12-27,0.09,0.23,0.11,0.57,61249
711328,Brampton,2022-09-16,0.05,0.01,0.25,0.69,55691
1875,London,2021-05-15,0.07,0.25,0.16,0.52,102068
407539,Brampton,2020-08-15,0.09,0.3,0.33,0.28,33731
308378,Brampton,2021-11-18,0.38,0.33,0.27,0.02,34119
137350,Brampton,2022-03-03,0.01,0.09,0.27,0.63,116760
46709,Stratford,2020-11-28,0.16,0.12,0.29,0.43,32977
46203,Stratford,2022-07-05,0.03,0.1,0.25,0.62,114815
227107,Guelph,2021-04-28,0.23,0.05,0.6,0.12,70544
871272,Brampton,2020-12-19,0.11,0.18,0.03,0.68,104169
108397,Toronto,2022-04-16,0.05,0.28,0.48,0.19,75831
722997,Brampton,2020-09-28,0.12,0.1,0.29,0.49,64414
618743,Oakville,2020-08-28,0.36,0.07,0.41,0.16,117123
882658,Brampton,2021-02-26,0.01,0.18,0.19,0.62,115394
442802,Toronto,2020-09-07,0.23,0.33,0.21,0.23,68276
104053,Oakville,2022-08-04,0.34,0.09,0.17,0.4,65915
423096,Guelph,2022-05-17,0.18,0.12,0.55,0.15,113311
322791,Brampton,2022-09-11,0.33,0.19,0.28,0.2,87673
576372,Brampton,2020-02-26,0.33,0.34,0.22,0.11,39558
540788,Oakville,2022-08-26,0.39,0.4,0.1,0.11,118699
808920,Kitchener,2020-03-14,0.05,0.04,0.08,0.83,117547
156456,Mississauga,2020-07-25,0.37,0.02,0.27,0.34,110250
915216,Mississauga,2022-08-13,0.36,0.08,0.54,0.02,91872
36560,Toronto,2022-04-30,0.14,0.26,0.07,0.53,70384
737523,Kitchener,2021-05-27,0.01,0.03,0.33,0.63,73967
66866,Brampton,2022-02-16,0.29,0.03,0.36,0.32,43186
685156,Stratford,2021-10-12,0.31,0.24,0.19,0.26,72802
809533,Kitchener,2020-04-01,0.04,0.2,0.36,0.4,47737
661565,London,2021-06-27,0.13,0.22,0.28,0.37,35533
510123,Hamilton,2020-12-05,0.03,0.11,0.24,0.62,47006
16727,Stratford,2020-12-29,0.18,0.27,0.53,0.02,109698
904279,Brampton,2021-04-15,0.2,0.19,0.23,0.38,110434
946065,London,2020-08-12,0.14,0.25,0.14,0.47,114619
121112,Hamilton,2020-08-27,0.27,0.12,0.49,0.12,55609
506789,Stratford,2021-04-27,0.34,0.14,0.32,0.2,45165
977064,Stratford,2021-09-27,0.08,0.37,0.19,0.36,82397
897088,Guelph,2020-07-27,0.26,0.31,0.01,0.42,59706
380091,Waterloo,2020-02-06,0.34,0.01,0.38,0.27,55073
828436,Waterloo,2022-07-19,0.27,0.31,0.37,0.05,94797
247084,Kitchener,2021-01-09,0.13,0.39,0.12,0.36,80498
755367,Hamilton,2021-04-10,0.25,0.08,0.28,0.39,100838
116357,Hamilton,2022-01-18,0.08,0.17,0.23,0.52,43980
925540,Oakville,2020-08-22,0.2,0.03,0.42,0.35,34679
469117,Stratford,2020-02-05,0.17,0.16,0.02,0.65,109596
449192,London,2021-12-18,0.38,0.39,0.13,0.1,43392
402251,Oakville,2020-12-12,0.06,0.16,0.42,0.36,108750
133560,Guelph,2022-01-04,0.19,0.35,0.07,0.39,52873
302500,Mississauga,2022-01-10,0.23,0.11,0.57,0.09,92619
489864,Waterloo,2021-03-20,0.2,0.05,0.57,0.18,99847
373781,Oakville,2022-09-14,0.19,0.24,0.43,0.14,88790
320131,Guelph,2020-05-08,0.11,0.37,0.21,0.31,89213
361942,Guelph,2022-05-28,0.18,0.15,0.42,0.25,103668
535629,Stratford,2022-01-24,0.01,0,0.23,0.76,54783
921448,Brampton,2020-11-29,0.03,0.17,0.42,0.38,40091
832854,Toronto,2020-06-11,0.35,0.09,0.01,0.55,89396
361548,Waterloo,2020-02-26,0.24,0.27,0.41,0.08,44290
199239,Kitchener,2021-12-02,0,0.21,0.03,0.76,85593
101085,Waterloo,2021-01-04,0.01,0.28,0.36,0.35,65808
334958,London,2020-03-06,0.24,0.37,0.05,0.34,52195
138143,Toronto,2021-01-21,0.39,0.4,0.11,0.1,98875
380636,Stratford,2022-02-14,0.01,0.03,0.29,0.67,87376
644377,Guelph,2022-03-31,0.27,0.15,0.23,0.35,33514
193968,London,2022-05-16,0.04,0.22,0.16,0.58,55508
793015,Toronto,2022-05-31,0.29,0.34,0.12,0.25,50166
11129,Kitchener,2020-12-18,0.03,0.2,0.24,0.53,68381
975955,Mississauga,2020-07-26,0.14,0.02,0.16,0.68,102854
556405,Brampton,2020-10-01,0.26,0.22,0.15,0.37,59840
587339,Oakville,2020-08-18,0.26,0.07,0.23,0.44,54534
299045,Brampton,2020-04-04,0.26,0.25,0.17,0.32,101881
800177,Toronto,2020-06-16,0.17,0.21,0.43,0.19,76041
119773,Oakville,2021-06-21,0.4,0.1,0.11,0.39,45760
252029,London,2022-09-05,0.1,0.2,0.51,0.19,116970
675659,London,2022-07-23,0.31,0.04,0.05,0.6,83400
349107,Mississauga,2021-05-29,0.19,0.18,0.41,0.22,113673
45441,Guelph,2022-07-18,0.35,0.31,0.12,0.22,50567
283582,Guelph,2020-09-26,0.09,0.39,0.3,0.22,34731
250743,Hamilton,2020-10-07,0.35,0.11,0.23,0.31,110022
258721,Waterloo,2022-08-06,0.3,0.03,0.28,0.39,92553
160426,Hamilton,2021-05-12,0.05,0.1,0.17,0.68,108531
924296,Toronto,2020-09-01,0.32,0.22,0.26,0.2,40902
150506,Brampton,2021-05-15,0.11,0.01,0.28,0.6,40237
293393,Guelph,2020-04-12,0.04,0.19,0.33,0.44,35739
107911,Mississauga,2021-12-13,0.07,0,0.32,0.61,41762
767609,Guelph,2022-01-19,0.31,0.08,0.37,0.24,48819
765048,Stratford,2022-07-11,0.31,0.1,0.59,0,51840
608020,Guelph,2020-07-16,0.18,0.38,0.42,0.02,114526
395652,Hamilton,2021-07-11,0.36,0.06,0.26,0.32,100205
251621,London,2022-09-25,0.03,0.07,0.45,0.45,59685
694254,Toronto,2021-07-17,0.04,0.17,0.37,0.42,50775
573987,Guelph,2022-06-13,0.26,0.15,0.11,0.48,31553
324226,Brampton,2020-10-22,0.13,0.3,0.25,0.32,106639
862611,Hamilton,2020-11-25,0.33,0.31,0.06,0.3,64393
338613,Waterloo,2020-01-03,0.14,0.15,0.33,0.38,46108
795611,Hamilton,2020-08-29,0.05,0.24,0.08,0.63,96967
709239,Guelph,2020-12-30,0.24,0.19,0.44,0.13,118524
895601,Mississauga,2020-08-05,0.08,0.18,0.51,0.23,48709
762592,Oakville,2021-03-23,0.26,0.34,0.03,0.37,93255
190719,Hamilton,2020-11-20,0.05,0.17,0.53,0.25,89862
303322,Toronto,2022-04-09,0.1,0.38,0.37,0.15,83691
317340,Oakville,2022-03-06,0.11,0.36,0.16,0.37,32060
803981,Waterloo,2022-05-23,0.07,0.21,0.45,0.27,91080
946647,Oakville,2021-06-19,0.02,0.23,0.43,0.32,83127
451409,Hamilton,2020-09-07,0.13,0.22,0.39,0.26,87967
151102,Mississauga,2020-11-26,0.11,0.24,0.21,0.44,65015
269387,Brampton,2021-11-12,0.28,0.09,0.48,0.15,36041
243465,London,2022-09-14,0.13,0.01,0.2,0.66,59002
308427,Brampton,2022-03-13,0.18,0.36,0.2,0.26,49245
741767,Mississauga,2021-04-05,0.04,0.32,0.26,0.38,95689
